Scenario File,Current Balance,Mean #UTXO,Current #UTXO,#Deposits,#Inputs Spent,#Withdraws,#Uneconomical outputs spent,#Change Created,#Changeless,Min Change Value,Max Change Value,Mean Change Value,Std. Dev. of Change Value,Total Fees,Mean Fees per Withdraw,Cost to Empty (10 sat/vB),Total Cost,Min Input Size,Max Input Size,Mean Input Size,Std. Dev. of Input Size,Max Output Size,Mean Output Size,Std. Dev. of Output Size,Usage
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,11.03265222,10969.1135714,13896,697,6632,6303,0,1585,bnb: **4718** ; Total: **4718**,0.00011155,0.04986001,0.0143369373375,0.0217610394615,0.70208302,0.000111388706965,0.0944928000,0.7965758200,1,2,1.05219736633,0.222442468101,274,4.19355862288,13.4683701450,cg: **1197** ; bnb: **4718** ; manual: **388**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,11.32435040,11204.5528000,14493,751,7078,6749,0,1634,bnb: **5115** ; Total: **5115**,0.00011155,0.04986001,0.0141454284333,0.0214710291435,0.71279266,0.000105614559194,0.0985524000,0.8113450600,1,2,1.04874796266,0.215356612854,274,4.05482293673,13.1432968862,cg: **1197** ; bnb: **5115** ; manual: **437**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,11.27728601,11426.4952500,14799,798,7531,7202,0,1656,bnb: **5546** ; Total: **5546**,0.00011155,0.04986001,0.0139684573188,0.0213825853710,0.72597889,0.000100802400722,0.100633200,0.826612090,1,2,1.04568175507,0.208808492004,274,3.95431824493,12.8748474047,cg: **1197** ; bnb: **5546** ; manual: **459**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,11.20841179,11619.1237647,14703,852,7977,7648,0,1661,bnb: **5987** ; Total: **5987**,0.00011155,0.04986001,0.0139267755148,0.0213638378649,0.74268605,0.0000971085316423,0.0999804000,0.8426664500,1,2,1.04301778243,0.202910414403,274,3.82688284519,12.6287318822,cg: **1197** ; bnb: **5987** ; manual: **464**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,11.16424988,11794.9698889,14787,897,8432,8103,0,1669,bnb: **6434** ; Total: **6434**,0.00011155,0.04986001,0.0138605800779,0.0213338899064,0.75245950,0.0000928618412933,0.100551600,0.853011100,1,2,1.04060224608,0.197379106308,274,3.72331235345,12.4056133641,cg: **1197** ; bnb: **6434** ; manual: **472**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,11.10224617,11957.2404211,14776,932,8897,8568,0,1685,bnb: **6883** ; Total: **6883**,0.00011155,0.04986001,0.0137382774065,0.0212692135076,0.76785852,0.0000896193417367,0.100476800,0.868335320,1,2,1.03839869281,0.192168007886,274,3.62441643324,12.1588805640,cg: **1197** ; bnb: **6883** ; manual: **488**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,11.03565565,12110.1947000,15041,971,9358,9029,0,1698,bnb: **7331** ; Total: **7331**,0.00011155,0.04986001,0.0136358878740,0.0212197290019,0.77976777,0.0000863625838963,0.102278800,0.882046570,1,2,1.03643814376,0.187388085254,274,3.57226713922,12.0607406015,cg: **1197** ; bnb: **7331** ; manual: **501**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.98315363,12255.0043810,15175,1021,9808,9479,0,1710,bnb: **7769** ; Total: **7769**,0.00011155,0.04986001,0.0135438715965,0.0211735021008,0.78920330,0.0000832580757464,0.103190000,0.892393300,1,2,1.03470830256,0.183049641303,274,3.50880894609,11.9314309082,cg: **1197** ; bnb: **7769** ; manual: **513**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.92905372,12392.1600909,15316,1069,10260,9931,0,1723,bnb: **8208** ; Total: **8208**,0.00011155,0.04986001,0.0134471552873,0.0211227466557,0.79967628,0.0000805232383446,0.104148800,0.903825080,1,2,1.03312858725,0.178981310887,274,3.44789044406,11.7959906792,cg: **1197** ; bnb: **8208** ; manual: **526**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.87717820,12512.8310435,14960,1112,10717,10388,0,1723,bnb: **8665** ; Total: **8665**,0.00011155,0.04986001,0.0134471552873,0.0211227466557,0.81508186,0.0000784637909126,0.101728000,0.916809860,1,2,1.03167115903,0.175131519897,274,3.34020023104,11.5444971605,cg: **1197** ; bnb: **8665** ; manual: **526**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.81393954,12624.8999167,15443,1157,11195,10843,0,1741,bnb: **9102** ; Total: **9102**,0.00011155,0.04986001,0.0133125368179,0.0210545484594,0.83301462,0.0000768251055981,0.105012400,0.938027020,1,2,1.03246334040,0.177235349048,274,3.32647791202,11.5272599770,cg: **1197** ; bnb: **9102** ; manual: **544**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.75186745,12741.6018400,15629,1206,11646,11294,0,1760,bnb: **9534** ; Total: **9534**,0.00011155,0.04986001,0.0131783260511,0.0209801656747,0.84657372,0.0000749578289357,0.106277200,0.952850920,1,2,1.03116699132,0.173776534115,274,3.28918009563,11.4263608816,cg: **1197** ; bnb: **9534** ; manual: **563**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.69996163,12850.0948462,15394,1257,12095,11743,0,1766,bnb: **9977** ; Total: **9977**,0.00011155,0.04986001,0.0131339570159,0.0209582637316,0.86016546,0.0000732492088904,0.104679200,0.964844660,1,2,1.02997530444,0.170526425714,274,3.21212637316,11.2218784700,cg: **1197** ; bnb: **9977** ; manual: **569**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.64121345,12946.7206667,15318,1295,12557,12205,0,1784,bnb: **10421** ; Total: **10421**,0.00011155,0.04986001,0.0130027145179,0.0208927098212,0.87269180,0.0000715028103236,0.104162400,0.976854200,1,2,1.02884063908,0.167365323992,274,3.15690290864,11.0351206675,cg: **1197** ; bnb: **10421** ; manual: **587**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.45010350,13027.7399286,15382,1352,13056,12648,0,1861,bnb: **10787** ; Total: **10787**,0.00011155,0.04986001,0.0125016720258,0.0205985262101,0.89579505,0.0000708250355787,0.104597600,1.000392650,1,2,1.03225806452,0.176691681073,274,3.15480708412,10.8910985004,cg: **1197** ; bnb: **10787** ; manual: **664**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.51188153,13122.6145517,15684,1403,13505,13097,0,2023,bnb: **11074** ; Total: **11074**,0.00011155,0.04986001,0.0116958768957,0.0199448221619,0.91103614,0.0000695606734367,0.106651200,1.017687340,1,2,1.03115217225,0.173735485922,274,3.10490952126,10.7159123225,cg: **1197** ; bnb: **11074** ; manual: **826**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.46045593,13209.9359333,15711,1457,13951,13543,0,2043,bnb: **11500** ; Total: **11500**,0.00011155,0.04986001,0.0115825704258,0.0198796133421,0.92357282,0.0000681955859115,0.106834800,1.030407620,1,2,1.03012626449,0.170941014131,274,3.06379679539,10.5647530384,cg: **1197** ; bnb: **11500** ; manual: **846**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.39724275,13287.6312903,15631,1496,14412,14004,0,2064,bnb: **11940** ; Total: **11940**,0.00011155,0.04986001,0.0114659913760,0.0198115869486,0.93736536,0.0000669355441302,0.106290800,1.043656160,1,2,1.02913453299,0.168189571476,274,3.02299343045,10.4144241163,cg: **1197** ; bnb: **11940** ; manual: **867**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.33103996,13359.8093125,15415,1544,14864,14456,0,2072,bnb: **12384** ; Total: **12384**,0.00011155,0.04986001,0.0114221936052,0.0197858017722,0.96328016,0.0000666353182070,0.104822000,1.068102160,1,2,1.02822357499,0.165616732872,274,2.97011621472,10.2638558776,cg: **1197** ; bnb: **12384** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,10.18463656,13416.2937576,15023,1598,15310,14902,0,2072,bnb: **12830** ; Total: **12830**,0.00011155,0.04986001,0.0114221936052,0.0197858017722,1.05394776,0.0000707252556704,0.102156400,1.156104160,1,2,1.02737887532,0.163190255789,274,2.91115286539,10.1146583114,cg: **1197** ; bnb: **12830** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,9.99155271,13457.4490000,14619,1646,15762,15354,0,2072,bnb: **13282** ; Total: **13282**,0.00011155,0.04986001,0.0114221936052,0.0197858017722,1.19220793,0.0000776480350397,0.0994092000,1.2916171300,1,2,1.02657288003,0.160836708745,274,2.85489123355,9.96989115979,cg: **1197** ; bnb: **13282** ; manual: **875**
