-0.00050000,0.00001139
-0.00010000,0.00001476
-0.00050000,0.00001929
-0.00010000,0.00002645
-0.00010000,0.00001495
-0.00010000,0.00001567
-0.00010000,0.00006764
-0.00010000,0.00002742
-0.00010000,0.00007933
-0.00010000,0.00006232
-0.00010000,0.00006222
-0.01000000,0.00002788
-0.00050000,0.00002926
-0.00050000,0.00001991
-0.00200000,0.00004646
-0.00050000,0.00009401
0.00001522,0.00007884
-0.00010000,0.00006785
-0.00010000,0.00004025
-0.00010000,0.00002205
-0.00010000,0.00001499
-0.00010000,0.00004611
-0.00010000,0.00006753
-0.00010000,0.00010060
-0.00010000,0.00010498
-0.01000000,0.00010539
-0.00050000,0.00002392
-0.00010000,0.00006448
-0.00010000,0.00010103
-0.00010000,0.00008057
-0.00010000,0.00010471
-0.00010000,0.00008310
-0.00010000,0.00008749
-0.00010000,0.00003422
-0.00010000,0.00001573
-0.00010000,0.00002736
-0.00200000,0.00002119
-0.00010000,0.00001993
-0.00200000,0.00006764
-0.00010000,0.00005342
-0.00010000,0.00002215
-0.00050000,0.00005971
-0.00050000,0.00015817
-0.00010000,0.00020127
-0.00010000,0.00013044
-0.00010000,0.00013783
-0.00200000,0.00017079
-0.00010000,0.00012831
-0.00050000,0.00011481
-0.00050000,0.00017907
-0.00010000,0.00022791
-0.00010000,0.00024160
-0.00050000,0.00027934
-0.00010000,0.00025222
-0.00050000,0.00020389
-0.00050000,0.00018122
-0.00010000,0.00025260
-0.00010000,0.00019006
-0.00200000,0.00014830
-0.00200000,0.00016908
-0.00010000,0.00018578
-0.00010000,0.00016808
-0.00050000,0.00016531
-0.00010000,0.00016675
-0.00050000,0.00022774
-0.00010000,0.00025488
-0.00010000,0.00024158
-0.00010000,0.00019090
-0.00010000,0.00012449
-0.00010000,0.00012827
-0.00010000,0.00016547
-0.00010000,0.00020258
-0.00010000,0.00022367
-0.00010000,0.00018471
-0.00010000,0.00012415
-0.00010000,0.00005794
-0.00010000,0.00003221
-0.01000000,0.00005433
-0.00050000,0.00011128
-0.01000000,0.00021068
-0.00010000,0.00010115
0.00005485,0.00004628
-0.00050000,0.00002268
0.00003732,0.00004712
-0.00010000,0.00015844
0.00028316,0.00030512
-0.00010000,0.00031108
-0.00050000,0.00035080
-0.00050000,0.00039072
-0.00010000,0.00035509
-0.00050000,0.00039528
-0.00010000,0.00061489
