----BEGIN SIMULATION RESULTS----
Scenario: bustabit-2019-2020-tiny-utxotargets
| Scenario File | Current Balance | Mean #UTXO | Current #UTXO | #Deposits | #Inputs Spent | #Withdraws | #Uneconomical outputs spent | #Change Created | #Changeless | Min Change Value | Max Change Value | Mean Change Value | Std. Dev. of Change Value | Total Fees | Mean Fees per Withdraw | Cost to Empty (10 sat/vB) | Total Cost | Min Input Size | Max Input Size | Mean Input Size | Std. Dev. of Input Size | Max Output Size | Mean Output Size | Std. Dev. of Output Size | Usage |
| bustabit-2019-2020-tiny-utxotargets | 16.91608887 | 881.346666667 | 371 | 9 | 6212 | 5989 | 0 | 2694 | bnb: **3286** ; knapsack: **9** ; Total: **3295** | 0.00010078 | 0.45814721 | 0.00682631929473 | 0.0413270980397 | 0.44559967 | 0.0000744030171982 | 0.00252280000 | 0.44812247000 | 1 | 7 | 1.03723493071 | 0.248810332526 | 64 | 2.06595424946 | 4.71089620965 | bnb: **3286** ; cg: **2151** ; knapsack: **404** ; manual: **148** |
| bustabit-2019-2020-tiny-utxotargets | 16.58545557 | 846.436307692 | 350 | 9 | 6735 | 6489 | 0 | 2944 | bnb: **3536** ; knapsack: **9** ; Total: **3545** | 0.00010078 | 0.45814721 | 0.00741729632812 | 0.0442509931765 | 0.48352639 | 0.0000745147773155 | 0.00238000000 | 0.48590639000 | 1 | 7 | 1.03791030975 | 0.250361656966 | 64 | 2.05779010633 | 4.55534077531 | bnb: **3536** ; cg: **2354** ; knapsack: **451** ; manual: **148** |
| bustabit-2019-2020-tiny-utxotargets | 16.00108650 | 824.155285714 | 454 | 11 | 7255 | 6987 | 0 | 3184 | bnb: **3794** ; knapsack: **9** ; Total: **3803** | 0.00010078 | 0.45814721 | 0.00764402626256 | 0.0453889068359 | 0.50975656 | 0.0000729578588808 | 0.00308720000 | 0.51284376000 | 1 | 7 | 1.03835694862 | 0.249167045747 | 64 | 2.06898525834 | 4.50238905163 | bnb: **3794** ; cg: **2553** ; knapsack: **479** ; manual: **161** |
| bustabit-2019-2020-tiny-utxotargets | 16.19003465 | 819.958666667 | 1215 | 13 | 7769 | 7485 | 0 | 3340 | bnb: **4136** ; knapsack: **9** ; Total: **4145** | 0.00010078 | 0.45814721 | 0.00754820097305 | 0.0451505666294 | 0.55840094 | 0.0000746026639947 | 0.00826200000 | 0.56666294000 | 1 | 7 | 1.03794255177 | 0.247171145160 | 64 | 2.16419505678 | 5.05481979270 | bnb: **4136** ; cg: **2665** ; knapsack: **503** ; manual: **181** |
| bustabit-2019-2020-tiny-utxotargets | 15.53479199 | 834.091125000 | 856 | 14 | 8271 | 7984 | 0 | 3494 | bnb: **4481** ; knapsack: **9** ; Total: **4490** | 0.00010078 | 0.45814721 | 0.00795354127361 | 0.0464052056055 | 0.59056978 | 0.0000739691608216 | 0.00582080000 | 0.59639058000 | 1 | 7 | 1.03594689379 | 0.240745855916 | 64 | 2.11072144289 | 4.90002929999 | bnb: **4481** ; cg: **2817** ; knapsack: **505** ; manual: **181** |
| bustabit-2019-2020-tiny-utxotargets | 15.56136988 | 829.950352941 | 656 | 14 | 8771 | 8484 | 0 | 3810 | bnb: **4665** ; knapsack: **9** ; Total: **4674** | 0.00010078 | 0.45814721 | 0.0104719790709 | 0.0543075222546 | 0.61265410 | 0.0000722128830740 | 0.00446080000 | 0.61711490000 | 1 | 7 | 1.03382838284 | 0.233696558789 | 64 | 2.08250825083 | 4.75620721168 | bnb: **4665** ; cg: **3115** ; knapsack: **523** ; manual: **181** |
| bustabit-2019-2020-tiny-utxotargets | 12.41857416 | 815.432000000 | 421 | 15 | 9270 | 8983 | 0 | 4031 | bnb: **4943** ; knapsack: **9** ; Total: **4952** | 0.00010078 | 0.45814721 | 0.0114952587844 | 0.0572835821658 | 0.65725947 | 0.0000731670343983 | 0.00286280000 | 0.66012227000 | 1 | 7 | 1.03194923745 | 0.227244383632 | 64 | 2.05710787042 | 4.62977718115 | bnb: **4943** ; cg: **3323** ; knapsack: **534** ; manual: **183** |
| bustabit-2019-2020-tiny-utxotargets | 15.00441633 | 806.605263158 | 542 | 15 | 9781 | 9483 | 0 | 4358 | bnb: **5116** ; knapsack: **9** ; Total: **5125** | 0.00010078 | 0.45814721 | 0.0111596095939 | 0.0558907589473 | 0.69253771 | 0.0000730293904882 | 0.00368560000 | 0.69622331000 | 1 | 7 | 1.03142465465 | 0.224673813319 | 64 | 2.06306021301 | 4.52204390038 | bnb: **5116** ; cg: **3543** ; knapsack: **568** ; manual: **254** ; srd: **2** |
| bustabit-2019-2020-tiny-utxotargets | 14.67224905 | 792.421200000 | 436 | 15 | 10300 | 9983 | 0 | 4714 | bnb: **5260** ; knapsack: **9** ; Total: **5269** | 0.00010077 | 0.45814721 | 0.0104661348345 | 0.0538158231390 | 0.71980713 | 0.0000721032885906 | 0.00296480000 | 0.72277193000 | 1 | 7 | 1.03175398177 | 0.225798963876 | 64 | 2.05218872083 | 4.41146356520 | bnb: **5260** ; cg: **3810** ; knapsack: **657** ; manual: **254** ; srd: **2** |
| bustabit-2019-2020-tiny-utxotargets | 14.33558657 | 787.489238095 | 868 | 15 | 10820 | 10483 | 0 | 4895 | bnb: **5579** ; knapsack: **9** ; Total: **5588** | 0.00010077 | 0.45814721 | 0.0101315951236 | 0.0528456067948 | 0.76287592 | 0.0000727726719451 | 0.00590240000 | 0.76877832000 | 1 | 7 | 1.03214728608 | 0.227847238537 | 64 | 2.08957359534 | 4.65165995277 | bnb: **5579** ; cg: **3929** ; knapsack: **706** ; manual: **267** ; srd: **2** |
