target_file,bucket_refill_feerate,extra_fees_percent,excess_percent,changeless_utxos_percent,minimum_total_fees,simple_total_fees,simulated_total_fees,simulated_total_excess,utxos_count,target_counts,total_sent_value,total_utxo_value,total_pending_utxo_value,total_utxo_value+total_sent_value+total_fees+total_pending_utxo_value,total_funding_value,received_utxos,received_utxos_value,total_changeless,total_with_change,utxos_not_in_buckets,utxos_in_buckets,small_change_outputs_not_in_buckets,small_utxos_not_in_buckets,changeless_misses,failure_count,failures
utxotargetsv3-2304-2404_refill-10000.json,10000,0.151284344977683864452753260,0.1369567860440933673604972469,0.5301262778111846,2.44530913,3.35973046,2.81524612,0.39585353,8722,"[{'target_amount': 1077165, 'count': 0, 'target_count': 120, 'tx_fee': 77165}, {'target_amount': 1056005, 'count': 0, 'target_count': 120, 'tx_fee': 56005}, {'target_amount': 1040710, 'count': 0, 'target_count': 100, 'tx_fee': 40710}, {'target_amount': 1029440, 'count': 0, 'target_count': 80, 'tx_fee': 29440}, {'target_amount': 1021390, 'count': 0, 'target_count': 60, 'tx_fee': 21390}, {'target_amount': 1015525, 'count': 0, 'target_count': 40, 'tx_fee': 15525}, {'target_amount': 1011293, 'count': 0, 'target_count': 40, 'tx_fee': 11293}, {'target_amount': 1008211, 'count': 0, 'target_count': 20, 'tx_fee': 8211}, {'target_amount': 1005957, 'count': 0, 'target_count': 20, 'tx_fee': 5957}, {'target_amount': 1004336, 'count': 0, 'target_count': 20, 'tx_fee': 4336}, {'target_amount': 1003151, 'count': 0, 'target_count': 20, 'tx_fee': 3151}, {'target_amount': 1002289, 'count': 0, 'target_count': 20, 'tx_fee': 2289}, {'target_amount': 1001656, 'count': 0, 'target_count': 20, 'tx_fee': 1656}, {'target_amount': 1001196, 'count': 0, 'target_count': 20, 'tx_fee': 1196}, {'target_amount': 277165, 'count': 187, 'target_count': 600, 'tx_fee': 77165}, {'target_amount': 256005, 'count': 237, 'target_count': 600, 'tx_fee': 56005}, {'target_amount': 240710, 'count': 198, 'target_count': 500, 'tx_fee': 40710}, {'target_amount': 229440, 'count': 159, 'target_count': 400, 'tx_fee': 29440}, {'target_amount': 221390, 'count': 119, 'target_count': 300, 'tx_fee': 21390}, {'target_amount': 215525, 'count': 80, 'target_count': 200, 'tx_fee': 15525}, {'target_amount': 211293, 'count': 80, 'target_count': 200, 'tx_fee': 11293}, {'target_amount': 208211, 'count': 40, 'target_count': 100, 'tx_fee': 8211}, {'target_amount': 205957, 'count': 40, 'target_count': 100, 'tx_fee': 5957}, {'target_amount': 204336, 'count': 40, 'target_count': 100, 'tx_fee': 4336}, {'target_amount': 203151, 'count': 40, 'target_count': 100, 'tx_fee': 3151}, {'target_amount': 202289, 'count': 40, 'target_count': 100, 'tx_fee': 2289}, {'target_amount': 201656, 'count': 40, 'target_count': 100, 'tx_fee': 1656}, {'target_amount': 201196, 'count': 40, 'target_count': 100, 'tx_fee': 1196}, {'target_amount': 127165, 'count': 522, 'target_count': 1320, 'tx_fee': 77165}, {'target_amount': 106005, 'count': 522, 'target_count': 1320, 'tx_fee': 56005}, {'target_amount': 90710, 'count': 435, 'target_count': 1100, 'tx_fee': 40710}, {'target_amount': 87165, 'count': 1242, 'target_count': 3960, 'tx_fee': 77165}, {'target_amount': 79440, 'count': 289, 'target_count': 880, 'tx_fee': 29440}, {'target_amount': 71390, 'count': 257, 'target_count': 660, 'tx_fee': 21390}, {'target_amount': 66005, 'count': 895, 'target_count': 3960, 'tx_fee': 56005}, {'target_amount': 65525, 'count': 0, 'target_count': 440, 'tx_fee': 15525}, {'target_amount': 61293, 'count': 0, 'target_count': 440, 'tx_fee': 11293}, {'target_amount': 58211, 'count': 0, 'target_count': 220, 'tx_fee': 8211}, {'target_amount': 55957, 'count': 0, 'target_count': 220, 'tx_fee': 5957}, {'target_amount': 54336, 'count': 0, 'target_count': 220, 'tx_fee': 4336}, {'target_amount': 53151, 'count': 0, 'target_count': 220, 'tx_fee': 3151}, {'target_amount': 52289, 'count': 0, 'target_count': 220, 'tx_fee': 2289}, {'target_amount': 51656, 'count': 0, 'target_count': 220, 'tx_fee': 1656}, {'target_amount': 51196, 'count': 0, 'target_count': 220, 'tx_fee': 1196}, {'target_amount': 50710, 'count': 0, 'target_count': 3300, 'tx_fee': 40710}, {'target_amount': 39440, 'count': 0, 'target_count': 2640, 'tx_fee': 29440}, {'target_amount': 31390, 'count': 0, 'target_count': 1980, 'tx_fee': 21390}, {'target_amount': 25525, 'count': 0, 'target_count': 1320, 'tx_fee': 15525}, {'target_amount': 21293, 'count': 0, 'target_count': 1320, 'tx_fee': 11293}, {'target_amount': 18211, 'count': 0, 'target_count': 660, 'tx_fee': 8211}, {'target_amount': 15957, 'count': 0, 'target_count': 660, 'tx_fee': 5957}, {'target_amount': 14336, 'count': 0, 'target_count': 660, 'tx_fee': 4336}, {'target_amount': 13151, 'count': 0, 'target_count': 660, 'tx_fee': 3151}, {'target_amount': 12289, 'count': 0, 'target_count': 660, 'tx_fee': 2289}, {'target_amount': 11656, 'count': 111, 'target_count': 660, 'tx_fee': 1656}, {'target_amount': 11196, 'count': 262, 'target_count': 660, 'tx_fee': 1196}]",2.89035353,7.18896497,0.00806904,12.90263366,12.90263366,2724,0.15263366000000048,13224,11721,5875,2871,4799,5875,"[{'target_amount': 11196, 'count': 0, 'target_count': 660, 'tx_fee': 1196, 'changeless_misses': 0}, {'target_amount': 11656, 'count': 0, 'target_count': 660, 'tx_fee': 1656, 'changeless_misses': 1227}, {'target_amount': 12289, 'count': 0, 'target_count': 660, 'tx_fee': 2289, 'changeless_misses': 2160}, {'target_amount': 13151, 'count': 0, 'target_count': 660, 'tx_fee': 3151, 'changeless_misses': 3032}, {'target_amount': 14336, 'count': 0, 'target_count': 660, 'tx_fee': 4336, 'changeless_misses': 2406}, {'target_amount': 15957, 'count': 0, 'target_count': 660, 'tx_fee': 5957, 'changeless_misses': 1310}, {'target_amount': 18211, 'count': 0, 'target_count': 660, 'tx_fee': 8211, 'changeless_misses': 1424}, {'target_amount': 21293, 'count': 0, 'target_count': 1320, 'tx_fee': 11293, 'changeless_misses': 1110}, {'target_amount': 25525, 'count': 0, 'target_count': 1320, 'tx_fee': 15525, 'changeless_misses': 929}, {'target_amount': 31390, 'count': 0, 'target_count': 1980, 'tx_fee': 21390, 'changeless_misses': 518}, {'target_amount': 39440, 'count': 0, 'target_count': 2640, 'tx_fee': 29440, 'changeless_misses': 167}, {'target_amount': 50710, 'count': 0, 'target_count': 3300, 'tx_fee': 40710, 'changeless_misses': 7}, {'target_amount': 51196, 'count': 0, 'target_count': 220, 'tx_fee': 1196, 'changeless_misses': 0}, {'target_amount': 51656, 'count': 0, 'target_count': 220, 'tx_fee': 1656, 'changeless_misses': 0}, {'target_amount': 52289, 'count': 0, 'target_count': 220, 'tx_fee': 2289, 'changeless_misses': 0}, {'target_amount': 53151, 'count': 0, 'target_count': 220, 'tx_fee': 3151, 'changeless_misses': 0}, {'target_amount': 54336, 'count': 0, 'target_count': 220, 'tx_fee': 4336, 'changeless_misses': 27}, {'target_amount': 55957, 'count': 0, 'target_count': 220, 'tx_fee': 5957, 'changeless_misses': 15}, {'target_amount': 58211, 'count': 0, 'target_count': 220, 'tx_fee': 8211, 'changeless_misses': 0}, {'target_amount': 61293, 'count': 0, 'target_count': 440, 'tx_fee': 11293, 'changeless_misses': 18}, {'target_amount': 65525, 'count': 0, 'target_count': 440, 'tx_fee': 15525, 'changeless_misses': 9}, {'target_amount': 66005, 'count': 0, 'target_count': 3960, 'tx_fee': 56005, 'changeless_misses': 1}, {'target_amount': 71390, 'count': 0, 'target_count': 660, 'tx_fee': 21390, 'changeless_misses': 94}, {'target_amount': 79440, 'count': 0, 'target_count': 880, 'tx_fee': 29440, 'changeless_misses': 119}, {'target_amount': 87165, 'count': 0, 'target_count': 3960, 'tx_fee': 77165, 'changeless_misses': 28}, {'target_amount': 90710, 'count': 0, 'target_count': 1100, 'tx_fee': 40710, 'changeless_misses': 0}, {'target_amount': 106005, 'count': 0, 'target_count': 1320, 'tx_fee': 56005, 'changeless_misses': 0}, {'target_amount': 127165, 'count': 0, 'target_count': 1320, 'tx_fee': 77165, 'changeless_misses': 0}, {'target_amount': 201196, 'count': 0, 'target_count': 100, 'tx_fee': 1196, 'changeless_misses': 0}, {'target_amount': 201656, 'count': 0, 'target_count': 100, 'tx_fee': 1656, 'changeless_misses': 0}, {'target_amount': 202289, 'count': 0, 'target_count': 100, 'tx_fee': 2289, 'changeless_misses': 0}, {'target_amount': 203151, 'count': 0, 'target_count': 100, 'tx_fee': 3151, 'changeless_misses': 0}, {'target_amount': 204336, 'count': 0, 'target_count': 100, 'tx_fee': 4336, 'changeless_misses': 0}, {'target_amount': 205957, 'count': 0, 'target_count': 100, 'tx_fee': 5957, 'changeless_misses': 0}, {'target_amount': 208211, 'count': 0, 'target_count': 100, 'tx_fee': 8211, 'changeless_misses': 0}, {'target_amount': 211293, 'count': 0, 'target_count': 200, 'tx_fee': 11293, 'changeless_misses': 0}, {'target_amount': 215525, 'count': 0, 'target_count': 200, 'tx_fee': 15525, 'changeless_misses': 0}, {'target_amount': 221390, 'count': 0, 'target_count': 300, 'tx_fee': 21390, 'changeless_misses': 0}, {'target_amount': 229440, 'count': 0, 'target_count': 400, 'tx_fee': 29440, 'changeless_misses': 0}, {'target_amount': 240710, 'count': 0, 'target_count': 500, 'tx_fee': 40710, 'changeless_misses': 0}, {'target_amount': 256005, 'count': 0, 'target_count': 600, 'tx_fee': 56005, 'changeless_misses': 0}, {'target_amount': 277165, 'count': 0, 'target_count': 600, 'tx_fee': 77165, 'changeless_misses': 0}, {'target_amount': 1001196, 'count': 0, 'target_count': 20, 'tx_fee': 1196, 'changeless_misses': 0}, {'target_amount': 1001656, 'count': 0, 'target_count': 20, 'tx_fee': 1656, 'changeless_misses': 0}, {'target_amount': 1002289, 'count': 0, 'target_count': 20, 'tx_fee': 2289, 'changeless_misses': 0}, {'target_amount': 1003151, 'count': 0, 'target_count': 20, 'tx_fee': 3151, 'changeless_misses': 0}, {'target_amount': 1004336, 'count': 0, 'target_count': 20, 'tx_fee': 4336, 'changeless_misses': 0}, {'target_amount': 1005957, 'count': 0, 'target_count': 20, 'tx_fee': 5957, 'changeless_misses': 0}, {'target_amount': 1008211, 'count': 0, 'target_count': 20, 'tx_fee': 8211, 'changeless_misses': 0}, {'target_amount': 1011293, 'count': 0, 'target_count': 40, 'tx_fee': 11293, 'changeless_misses': 0}, {'target_amount': 1015525, 'count': 0, 'target_count': 40, 'tx_fee': 15525, 'changeless_misses': 0}, {'target_amount': 1021390, 'count': 0, 'target_count': 60, 'tx_fee': 21390, 'changeless_misses': 0}, {'target_amount': 1029440, 'count': 0, 'target_count': 80, 'tx_fee': 29440, 'changeless_misses': 0}, {'target_amount': 1040710, 'count': 0, 'target_count': 100, 'tx_fee': 40710, 'changeless_misses': 0}, {'target_amount': 1056005, 'count': 0, 'target_count': 120, 'tx_fee': 56005, 'changeless_misses': 0}, {'target_amount': 1077165, 'count': 0, 'target_count': 120, 'tx_fee': 77165, 'changeless_misses': 0}]",0,[]
