id,amount,fees,target_feerate,real_feerate,algo,num_inputs,negative_ev,num_outputs,change_amount,before_num_utxos,after_num_utxos,waste
3843,0.00010000,0.00005046,0.00032549,0.000327662337662,knapsack,1,0,2,0.01007116,205,205,2892
3844,0.00050000,0.00004636,0.00029904,0.000301038961039,knapsack,1,0,2,0.02477210,205,205,2625
3845,0.00010000,0.00004625,0.00029836,0.000300324675325,knapsack,1,0,2,0.02467158,205,205,2618
3846,0.00010000,0.00005075,0.00032736,0.000329545454545,knapsack,1,0,2,0.02459614,205,205,2911
3847,0.00010000,0.00005074,0.00032733,0.000329480519481,knapsack,1,0,2,0.01552527,205,205,2911
3848,0.00010000,0.00005074,0.00032730,0.000329480519481,knapsack,1,0,2,0.01863807,205,205,2911
3849,0.00010000,0.00005037,0.00032493,0.000327077922078,knapsack,1,0,2,0.01651871,205,205,2887
3850,0.00010000,0.00003723,0.00024019,0.000241753246753,knapsack,1,0,2,0.01425238,205,205,2031
3851,0.00010000,0.00005489,0.00035409,0.000356428571429,knapsack,1,0,2,0.02730115,205,205,3156
3852,0.00010000,0.00009863,0.00063632,0.000640454545455,knapsack,1,0,2,0.03217605,205,205,6061
3853,0.00050000,0.00009164,0.00059120,0.000595064935065,knapsack,1,0,2,0.02582219,205,205,5605
3854,0.00010000,0.00007586,0.00048939,0.000492597402597,knapsack,1,0,2,0.02869130,205,205,4564
3855,0.00050000,0.00004403,0.00028404,0.000285909090909,knapsack,1,0,2,0.02608364,205,205,2490
3856,0.00050000,0.00002564,0.00016539,0.000166493506494,knapsack,1,0,2,0.02913857,205,205,1292
3857,0.00200000,0.00007996,0.00051585,0.000519220779221,knapsack,1,0,2,0.02574903,205,205,4831
3858,0.00010000,0.00006636,0.00042810,0.000430909090909,knapsack,1,0,2,0.03156418,205,205,3933
3859,0.00010000,0.00006540,0.00042192,0.000424675324675,knapsack,1,0,2,0.00502243,205,205,3896
3860,0.00010000,0.00005795,0.00037381,0.000376298701299,knapsack,1,0,2,0.03312767,205,205,3410
3861,0.00010000,0.00005423,0.00034981,0.000352142857143,knapsack,1,0,2,0.03000145,205,205,3167
3862,0.00010000,0.00004700,0.00030319,0.000305194805195,knapsack,1,0,2,0.01917117,205,205,2696
3863,0.00010000,0.00002969,0.00019153,0.000192792207792,knapsack,1,0,2,0.03485250,205,205,1568
3864,0.00010000,0.00003512,0.00022654,0.000228051948052,knapsack,1,0,2,0.03526743,205,205,1922
3865,0.00010000,0.00004362,0.00028141,0.000283246753247,knapsack,1,0,2,0.01810609,205,205,2477
3866,0.00050000,0.00004952,0.00031948,0.000321558441558,knapsack,1,0,2,0.02402292,205,205,2860
3867,0.00010000,0.00004304,0.00027762,0.000279480519481,knapsack,1,0,2,0.02288459,205,205,2438
3868,0.00200000,0.00003385,0.00021837,0.000219805194805,knapsack,1,0,2,0.01476588,205,205,1826
3869,0.00010000,0.00001562,0.00010071,0.000101428571429,knapsack,1,0,2,0.02931908,205,205,639
3870,0.00010000,0.00001706,0.00011003,0.000110779220779,knapsack,1,0,2,0.02096664,205,205,692
3871,0.00010000,0.00002807,0.00018105,0.000182272727273,knapsack,1,0,2,0.01049397,205,205,1409
3872,0.00010000,0.00002488,0.00016048,0.000161558441558,knapsack,1,0,2,0.02217572,205,205,1201
3873,0.01000000,0.00002495,0.00016091,0.000162012987013,knapsack,1,0,2,0.00762932,205,205,1205
3874,0.00010000,0.00002796,0.00018036,0.000181558441558,knapsack,1,0,2,0.02750916,205,205,1402
3875,0.00010000,0.00002321,0.00014973,0.000150714285714,knapsack,1,0,2,0.02228358,205,205,1092
3876,0.00010000,0.00001473,0.00009499,0.0000956493506494,knapsack,1,0,2,0.02353741,205,205,776
3877,0.00050000,0.00000935,0.00006028,0.0000607142857143,knapsack,1,0,2,0.02418996,205,205,374
3878,0.00010000,0.00002055,0.00013256,0.000133441558442,knapsack,1,0,2,0.01352480,205,205,1032
3879,0.00050000,0.00003141,0.00020259,0.000203961038961,knapsack,1,0,2,0.02544460,205,205,1933
3880,0.01000000,0.00003082,0.00019878,0.000200129870130,knapsack,1,0,2,0.01371775,205,205,1893
