Scenario File,Current Balance,Mean #UTXO,Current #UTXO,#Deposits,#Inputs Spent,#Withdraws,#Uneconomical outputs spent,#Change Created,#Changeless,Min Change Value,Max Change Value,Mean Change Value,Std. Dev. of Change Value,Total Fees,Mean Fees per Withdraw,Cost to Empty (10 sat/vB),Total Cost,Min Input Size,Max Input Size,Mean Input Size,Std. Dev. of Input Size,Max Output Size,Mean Output Size,Std. Dev. of Output Size,Usage
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.51197450,7864.59304762,6284,2035,19638,18965,0,2885,bnb: **16080** ; Total: **16080**,0.00011155,0.04986001,0.00782516041941,0.0176241529466,2.20991851,0.000116526153968,0.0427312000,2.2526497100,1,2,1.03548642236,0.185010651134,358,2.24866860005,11.6443402621,cg: **2633** ; bnb: **16080** ; manual: **252**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.39244931,7826.72981395,6076,2086,20087,19414,0,3030,bnb: **16384** ; Total: **16384**,0.00011155,0.04986001,0.00746272812211,0.0172729889034,2.29258945,0.000118089494695,0.0413168000,2.3339062500,1,2,1.03466570516,0.182936376481,358,2.22725867930,11.5099533515,cg: **2778** ; bnb: **16384** ; manual: **252**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.32137215,7782.27586364,5590,2135,20663,19865,0,3067,bnb: **16798** ; Total: **16798**,0.00011155,0.04986001,0.00737526422889,0.0171866929765,2.31979758,0.000116778131387,0.0380120000,2.3578095800,1,2,1.04017115530,0.196365411036,358,2.20125849484,11.3798937563,cg: **2815** ; bnb: **16798** ; manual: **252**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.18564871,7729.38106667,5227,2190,21218,20310,0,3223,bnb: **17087** ; Total: **17087**,0.00011155,0.04986001,0.00703543376978,0.0168330784461,2.40186717,0.000118260323486,0.0355436000,2.4374107700,1,2,1.04470704087,0.206665004995,358,2.18261939931,11.2554387522,cg: **2971** ; bnb: **17087** ; manual: **252**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.11048722,7671.63230435,4957,2254,21730,20746,0,3391,bnb: **17355** ; Total: **17355**,0.00011155,0.04986001,0.00670377907697,0.0164748853486,2.43747370,0.000117491260966,0.0337076000,2.4711813000,1,2,1.04743083004,0.212563694762,358,2.16586329895,11.1373429516,cg: **3139** ; bnb: **17355** ; manual: **252**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.03375584,7610.50438298,4676,2312,22296,21188,0,3639,bnb: **17549** ; Total: **17549**,0.00011155,0.04986001,0.00627026622424,0.0159840763261,2.46447297,0.000116314563432,0.0317968000,2.4962697700,1,2,1.05229375118,0.222624019135,358,2.15324712101,11.0211299106,cg: **3387** ; bnb: **17549** ; manual: **252**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.95763414,7570.09258333,8652,2367,22802,21633,0,3935,bnb: **17698** ; Total: **17698**,0.00011155,0.04986001,0.00582900191614,0.0154487551595,2.50925643,0.000115992069061,0.0588336000,2.5680900300,1,2,1.05403781260,0.226097524248,358,2.33277862525,11.7137789292,cg: **3640** ; bnb: **17698** ; manual: **295**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.87727614,7588.61534694,8323,2418,23251,22082,0,4010,bnb: **18072** ; Total: **18072**,0.00011155,0.04986001,0.00572347476060,0.0153226481283,2.54388057,0.000115201547414,0.0565964000,2.6004769700,1,2,1.05293904538,0.223916889544,358,2.30907526492,11.5953613697,cg: **3715** ; bnb: **18072** ; manual: **295**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.79598079,7599.70704000,7943,2466,23739,22534,0,4096,bnb: **18438** ; Total: **18438**,0.00011155,0.04986001,0.00560698640869,0.0151817548882,2.57539195,0.000114289160824,0.0540124000,2.6294043500,1,2,1.05347474927,0.224983214326,358,2.28663353155,11.4796801990,cg: **3801** ; bnb: **18438** ; manual: **295**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.73121282,7603.76847059,7570,2510,24337,22990,0,4245,bnb: **18745** ; Total: **18745**,0.00011155,0.04986001,0.00541583452532,0.0149465177792,2.59862721,0.000113032936494,0.0514760000,2.6501032100,1,2,1.05859069161,0.234862133551,358,2.26759460635,11.3662369260,cg: **3950** ; bnb: **18745** ; manual: **295**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.62223466,7606.99061538,8853,2561,24810,23439,0,4419,bnb: **19020** ; Total: **19020**,0.00011155,0.04986001,0.00521019825752,0.0146844120708,2.63049589,0.000112227308759,0.0602004000,2.6906962900,1,2,1.05849225650,0.234676931265,358,2.31942489014,11.6889192437,cg: **4112** ; bnb: **19020** ; manual: **307**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.59238858,7628.33369811,8548,2612,25293,23888,0,4467,bnb: **19421** ; Total: **19421**,0.00011155,0.04986001,0.00515584735841,0.0146145950480,2.64726418,0.000110819833389,0.0581264000,2.7053905800,1,2,1.05881614200,0.235285190527,358,2.29663429337,11.5797891294,cg: **4160** ; bnb: **19421** ; manual: **307**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.52303054,7657.20211111,9643,2650,25776,24350,0,4521,bnb: **19829** ; Total: **19829**,0.00011155,0.04986001,0.00509824247733,0.0145365119717,2.67106840,0.000109694800821,0.0655724000,2.7366408000,1,2,1.05856262834,0.234809095188,358,2.33527720739,11.7011130114,cg: **4179** ; bnb: **19829** ; manual: **342**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.41869853,7689.87247273,9267,2712,26214,24788,0,4521,bnb: **20267** ; Total: **20267**,0.00011155,0.04986001,0.00509824247733,0.0145365119717,2.72830286,0.000110065469582,0.0630156000,2.7913184600,1,2,1.05752783605,0.232853111426,358,2.31168307245,11.5986039127,cg: **4179** ; bnb: **20267** ; manual: **342**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.37102469,7699.11470907,9121,2724,26372,24946,0,4521,bnb: **20425** ; Total: **20425**,0.00011155,0.04986001,0.00509824247733,0.0145365119717,2.75416814,0.000110405200834,0.0620228000,2.8161909400,1,2,1.05716347310,0.232159365589,358,2.30337529063,11.5622814447,cg: **4179** ; bnb: **20425** ; manual: **342**
