"Time","1-2 blocks"
2023-09-24 00:00:00,44.0
2023-09-24 12:00:00,43.9
2023-09-25 00:00:00,42.4
2023-09-25 12:00:00,31.6
2023-09-26 00:00:00,26.4
2023-09-26 12:00:00,26.1
2023-09-27 00:00:00,25.9
2023-09-27 12:00:00,30.6
2023-09-28 00:00:00,30.2
2023-09-28 12:00:00,26.9
2023-09-29 00:00:00,27.0
2023-09-29 12:00:00,27.8
2023-09-30 00:00:00,28.2
2023-09-30 12:00:00,25.9
2023-10-01 00:00:00,25.9
2023-10-01 12:00:00,23.4
2023-10-02 00:00:00,23.2
2023-10-02 12:00:00,27.0
2023-10-03 00:00:00,28.3
2023-10-03 12:00:00,28.3
2023-10-04 00:00:00,28.3
2023-10-04 12:00:00,28.7
2023-10-05 00:00:00,27.5
2023-10-05 12:00:00,24.6
2023-10-06 00:00:00,31.2
2023-10-06 12:00:00,43.5
2023-10-07 00:00:00,50.2
2023-10-07 12:00:00,35.2
2023-10-08 00:00:00,28.3
2023-10-08 12:00:00,24.3
2023-10-09 00:00:00,22.1
2023-10-09 12:00:00,23.0
2023-10-10 00:00:00,20.4
2023-10-10 12:00:00,16.3
2023-10-11 00:00:00,15.3
2023-10-11 12:00:00,17.6
2023-10-12 00:00:00,16.5
2023-10-12 12:00:00,18.1
2023-10-13 00:00:00,17.7
2023-10-13 12:00:00,20.2
2023-10-14 00:00:00,18.1
2023-10-14 12:00:00,17.0
2023-10-15 00:00:00,14.3
2023-10-15 12:00:00,13.8
2023-10-16 00:00:00,13.6
2023-10-16 12:00:00,18.9
2023-10-17 00:00:00,20.5
2023-10-17 12:00:00,19.7
2023-10-18 00:00:00,16.6
2023-10-18 12:00:00,17.8
2023-10-19 00:00:00,18.9
2023-10-19 12:00:00,19.4
2023-10-20 00:00:00,20.3
2023-10-20 12:00:00,16.6
2023-10-21 00:00:00,16.6
2023-10-21 12:00:00,14.6
2023-10-22 00:00:00,12.3
2023-10-22 12:00:00,12.2
2023-10-23 00:00:00,12.3
2023-10-23 12:00:00,11.6
2023-10-24 00:00:00,18.4
2023-10-24 12:00:00,41.9
2023-10-25 00:00:00,36.9
2023-10-25 12:00:00,34.4
2023-10-26 00:00:00,34.8
2023-10-26 12:00:00,34.8
2023-10-27 00:00:00,34.7
2023-10-27 12:00:00,26.7
2023-10-28 00:00:00,25.9
2023-10-28 12:00:00,24.9
2023-10-29 00:00:00,13.8
2023-10-29 12:00:00,9.67
2023-10-30 00:00:00,9.87
2023-10-30 12:00:00,12.7
2023-10-31 00:00:00,12.0
2023-10-31 12:00:00,15.0
2023-11-01 00:00:00,16.4
2023-11-01 12:00:00,17.1
2023-11-02 00:00:00,19.0
2023-11-02 12:00:00,17.4
2023-11-03 00:00:00,15.9
2023-11-03 12:00:00,29.9
2023-11-04 00:00:00,42.4
2023-11-04 12:00:00,64.7
2023-11-05 00:00:00,62.2
2023-11-05 12:00:00,62.4
2023-11-06 00:00:00,56.9
2023-11-06 12:00:00,64.2
2023-11-07 00:00:00,69.5
2023-11-07 12:00:00,89.0
2023-11-08 00:00:00,101
2023-11-08 12:00:00,101
2023-11-09 00:00:00,138
2023-11-09 12:00:00,225
2023-11-10 00:00:00,268
2023-11-10 12:00:00,269
2023-11-11 00:00:00,265
2023-11-11 12:00:00,243
2023-11-12 00:00:00,233
2023-11-12 12:00:00,221
2023-11-13 00:00:00,221
2023-11-13 12:00:00,111
2023-11-14 00:00:00,78.8
2023-11-14 12:00:00,84.4
2023-11-15 00:00:00,84.3
2023-11-15 12:00:00,120
2023-11-16 00:00:00,213
2023-11-16 12:00:00,256
2023-11-17 00:00:00,253
2023-11-17 12:00:00,247
2023-11-18 00:00:00,261
2023-11-18 12:00:00,342
2023-11-19 00:00:00,342
2023-11-19 12:00:00,342
2023-11-20 00:00:00,342
2023-11-20 12:00:00,328
2023-11-21 00:00:00,325
2023-11-21 12:00:00,302
2023-11-22 00:00:00,231
2023-11-22 12:00:00,137
2023-11-23 00:00:00,89.1
2023-11-23 12:00:00,100
2023-11-24 00:00:00,91.5
2023-11-24 12:00:00,91.7
2023-11-25 00:00:00,87.9
2023-11-25 12:00:00,82.9
2023-11-26 00:00:00,83.0
2023-11-26 12:00:00,68.7
2023-11-27 00:00:00,62.5
2023-11-27 12:00:00,70.6
2023-11-28 00:00:00,71.7
2023-11-28 12:00:00,67.9
2023-11-29 00:00:00,64.9
2023-11-29 12:00:00,64.9
2023-11-30 00:00:00,62.7
2023-11-30 12:00:00,59.2
2023-12-01 00:00:00,100
2023-12-01 12:00:00,56.4
2023-12-02 00:00:00,52.2
2023-12-02 12:00:00,59.2
2023-12-03 00:00:00,81.5
2023-12-03 12:00:00,95.7
2023-12-04 00:00:00,96.5
2023-12-04 12:00:00,125
2023-12-05 00:00:00,175
2023-12-05 12:00:00,202
2023-12-06 00:00:00,256
2023-12-06 12:00:00,275
2023-12-07 00:00:00,268
2023-12-07 12:00:00,320
2023-12-08 00:00:00,281
2023-12-08 12:00:00,281
2023-12-09 00:00:00,281
2023-12-09 12:00:00,281
2023-12-10 00:00:00,281
2023-12-10 12:00:00,281
2023-12-11 00:00:00,281
2023-12-11 12:00:00,183
2023-12-12 00:00:00,98.1
2023-12-12 12:00:00,96.3
2023-12-13 00:00:00,104
2023-12-13 12:00:00,213
2023-12-14 00:00:00,278
2023-12-14 12:00:00,322
2023-12-15 00:00:00,331
2023-12-15 12:00:00,340
2023-12-16 00:00:00,332
2023-12-16 12:00:00,549
2023-12-17 00:00:00,644
2023-12-17 12:00:00,643
2023-12-18 00:00:00,644
2023-12-18 12:00:00,644
2023-12-19 00:00:00,635
2023-12-19 12:00:00,611
2023-12-20 00:00:00,613
2023-12-20 12:00:00,611
2023-12-21 00:00:00,612
2023-12-21 12:00:00,520
2023-12-22 00:00:00,456
2023-12-22 12:00:00,434
2023-12-23 00:00:00,344
2023-12-23 12:00:00,299
2023-12-24 00:00:00,231
2023-12-24 12:00:00,209
2023-12-25 00:00:00,200
2023-12-25 12:00:00,194
2023-12-26 00:00:00,179
2023-12-26 12:00:00,170
2023-12-27 00:00:00,166
2023-12-27 12:00:00,339
2023-12-28 00:00:00,390
2023-12-28 12:00:00,376
2023-12-29 00:00:00,376
2023-12-29 12:00:00,376
2023-12-30 00:00:00,376
2023-12-30 12:00:00,376
2023-12-31 00:00:00,289
2023-12-31 12:00:00,310
2024-01-01 00:00:00,325
2024-01-01 12:00:00,290
2024-01-02 00:00:00,263
2024-01-02 12:00:00,249
2024-01-03 00:00:00,243
2024-01-03 12:00:00,239
2024-01-04 00:00:00,231
2024-01-04 12:00:00,231
2024-01-05 00:00:00,219
2024-01-05 12:00:00,172
2024-01-06 00:00:00,172
2024-01-06 12:00:00,172
2024-01-07 00:00:00,172
2024-01-07 12:00:00,172
2024-01-08 00:00:00,172
2024-01-08 12:00:00,226
2024-01-09 00:00:00,211
2024-01-09 12:00:00,203
2024-01-10 00:00:00,164
2024-01-10 12:00:00,164
2024-01-11 00:00:00,164
2024-01-11 12:00:00,164
2024-01-12 00:00:00,164
2024-01-12 12:00:00,177
2024-01-13 00:00:00,164
2024-01-13 12:00:00,156
2024-01-14 00:00:00,196
2024-01-14 12:00:00,204
2024-01-15 00:00:00,199
2024-01-15 12:00:00,199
2024-01-16 00:00:00,200
2024-01-16 12:00:00,200
2024-01-17 00:00:00,200
2024-01-17 12:00:00,200
2024-01-18 00:00:00,200
2024-01-18 12:00:00,163
2024-01-19 00:00:00,149
2024-01-19 12:00:00,145
2024-01-20 00:00:00,135
2024-01-20 12:00:00,135
2024-01-21 00:00:00,135
2024-01-21 12:00:00,135
2024-01-22 00:00:00,96.9
2024-01-22 12:00:00,56.7
2024-01-23 00:00:00,53.2
2024-01-23 12:00:00,122
2024-01-24 00:00:00,73.9
2024-01-24 12:00:00,67.9
2024-01-25 00:00:00,43.2
2024-01-25 12:00:00,37.8
2024-01-26 00:00:00,37.8
2024-01-26 12:00:00,39.9
2024-01-27 00:00:00,39.7
2024-01-27 12:00:00,49.3
2024-01-28 00:00:00,37.7
2024-01-28 12:00:00,37.0
2024-01-29 00:00:00,36.1
2024-01-29 12:00:00,37.2
2024-01-30 00:00:00,37.1
2024-01-30 12:00:00,36.4
2024-01-31 00:00:00,36.0
2024-01-31 12:00:00,42.9
2024-02-01 00:00:00,37.8
2024-02-01 12:00:00,50.8
2024-02-02 00:00:00,40.8
2024-02-02 12:00:00,59.3
2024-02-03 00:00:00,55.9
2024-02-03 12:00:00,413
2024-02-04 00:00:00,553
2024-02-04 12:00:00,391
2024-02-05 00:00:00,157
2024-02-05 12:00:00,157
2024-02-06 00:00:00,58.7
2024-02-06 12:00:00,28.6
2024-02-07 00:00:00,28.2
2024-02-07 12:00:00,98.0
2024-02-08 00:00:00,101
2024-02-08 12:00:00,99.3
2024-02-09 00:00:00,78.9
2024-02-09 12:00:00,59.8
2024-02-10 00:00:00,27.8
2024-02-10 12:00:00,29.1
2024-02-11 00:00:00,28.4
2024-02-11 12:00:00,27.3
2024-02-12 00:00:00,27.0
2024-02-12 12:00:00,116
2024-02-13 00:00:00,129
2024-02-13 12:00:00,129
2024-02-14 00:00:00,94.4
2024-02-14 12:00:00,39.7
2024-02-15 00:00:00,42.8
2024-02-15 12:00:00,38.3
2024-02-16 00:00:00,36.1
2024-02-16 12:00:00,34.2
2024-02-17 00:00:00,29.8
2024-02-17 12:00:00,29.2
2024-02-18 00:00:00,25.9
2024-02-18 12:00:00,25.7
2024-02-19 00:00:00,25.7
2024-02-19 12:00:00,28.4
2024-02-20 00:00:00,26.0
2024-02-20 12:00:00,27.4
2024-02-21 00:00:00,25.7
2024-02-21 12:00:00,25.4
2024-02-22 00:00:00,24.6
2024-02-22 12:00:00,22.7
2024-02-23 00:00:00,20.2
2024-02-23 12:00:00,25.3
2024-02-24 00:00:00,21.2
2024-02-24 12:00:00,25.5
2024-02-25 00:00:00,22.1
2024-02-25 12:00:00,16.6
2024-02-26 00:00:00,16.6
2024-02-26 12:00:00,26.7
2024-02-27 00:00:00,31.3
2024-02-27 12:00:00,50.8
2024-02-28 00:00:00,51.9
2024-02-28 12:00:00,60.4
2024-02-29 00:00:00,66.6
2024-02-29 12:00:00,70.3
2024-03-01 00:00:00,69.0
2024-03-01 12:00:00,66.1
2024-03-02 00:00:00,66.3
2024-03-02 12:00:00,64.8
2024-03-03 00:00:00,64.8
2024-03-03 12:00:00,64.8
2024-03-04 00:00:00,56.0
2024-03-04 12:00:00,71.0
2024-03-05 00:00:00,94.1
2024-03-05 12:00:00,91.6
2024-03-06 00:00:00,87.4
2024-03-06 12:00:00,86.8
2024-03-07 00:00:00,86.8
2024-03-07 12:00:00,86.4
2024-03-08 00:00:00,63.7
2024-03-08 12:00:00,55.2
2024-03-09 00:00:00,35.3
2024-03-09 12:00:00,31.6
2024-03-10 00:00:00,33.4
2024-03-10 12:00:00,34.8
2024-03-11 00:00:00,28.8
2024-03-11 12:00:00,29.9
2024-03-12 00:00:00,28.4
2024-03-12 12:00:00,28.1
2024-03-13 00:00:00,27.2
2024-03-13 12:00:00,27.2
2024-03-14 00:00:00,27.0
2024-03-14 12:00:00,31.3
2024-03-15 00:00:00,33.7
2024-03-15 12:00:00,35.9
2024-03-16 00:00:00,61.0
2024-03-16 12:00:00,58.7
2024-03-17 00:00:00,32.7
2024-03-17 12:00:00,32.3
2024-03-18 00:00:00,31.3
2024-03-18 12:00:00,42.3
2024-03-19 00:00:00,46.9
2024-03-19 12:00:00,46.4
2024-03-20 00:00:00,46.5
2024-03-20 12:00:00,43.6
2024-03-21 00:00:00,41.9
2024-03-21 12:00:00,44.3
2024-03-22 00:00:00,41.6
2024-03-22 12:00:00,38.7
2024-03-23 00:00:00,37.9
2024-03-23 12:00:00,37.3
2024-03-24 00:00:00,36.3
2024-03-24 12:00:00,22.9
2024-03-25 00:00:00,13.0
2024-03-25 12:00:00,27.6
2024-03-26 00:00:00,33.3
2024-03-26 12:00:00,31.1
2024-03-27 00:00:00,31.1
2024-03-27 12:00:00,35.4
2024-03-28 00:00:00,34.6
2024-03-28 12:00:00,34.7
2024-03-29 00:00:00,34.7
2024-03-29 12:00:00,31.5
2024-03-30 00:00:00,33.5
2024-03-30 12:00:00,34.8
2024-03-31 00:00:00,34.7
2024-03-31 12:00:00,23.0
2024-04-01 00:00:00,22.1
2024-04-01 12:00:00,22.8
2024-04-02 00:00:00,22.1
2024-04-02 12:00:00,19.3
2024-04-03 00:00:00,17.7
2024-04-03 12:00:00,32.5
2024-04-04 00:00:00,36.7
2024-04-04 12:00:00,25.9
2024-04-05 00:00:00,16.9
2024-04-05 12:00:00,18.0
2024-04-06 00:00:00,19.0
2024-04-06 12:00:00,16.6
2024-04-07 00:00:00,16.4
2024-04-07 12:00:00,15.3
2024-04-08 00:00:00,14.2
2024-04-08 12:00:00,29.3
2024-04-09 00:00:00,35.7
2024-04-09 12:00:00,49.1
2024-04-10 00:00:00,52.8
2024-04-10 12:00:00,111
2024-04-11 00:00:00,108
2024-04-11 12:00:00,105
2024-04-12 00:00:00,129
2024-04-12 12:00:00,171
2024-04-13 00:00:00,153
2024-04-13 12:00:00,135
2024-04-14 00:00:00,125
2024-04-14 12:00:00,123
2024-04-15 00:00:00,134
2024-04-15 12:00:00,183
2024-04-16 00:00:00,172
2024-04-16 12:00:00,145
2024-04-17 00:00:00,135
2024-04-17 12:00:00,139
2024-04-18 00:00:00,142

