Scenario File,Current Balance,Mean #UTXO,Current #UTXO,#Deposits,#Inputs Spent,#Withdraws,#Uneconomical outputs spent,#Change Created,#Changeless,Min Change Value,Max Change Value,Mean Change Value,Std. Dev. of Change Value,Total Fees,Mean Fees per Withdraw,Cost to Empty (10 sat/vB),Total Cost,Min Input Size,Max Input Size,Mean Input Size,Std. Dev. of Input Size,Max Output Size,Mean Output Size,Std. Dev. of Output Size,Usage
bustabit-2019-2020-tiny-utxotargets-presplit,6.35089241,2080.52215385,812,232,7797,6268,0,2578,bnb: **3673** ; knapsack: **17** ; Total: **3690**,0.00010012,0.08821548,0.00919824337859,0.0160171846066,0.41842134,0.0000667551595405,0.00552160000,0.42394294000,1,23,1.24393746011,0.858416466141,79,2.34014039566,6.42228175932,knapsack: **1285** ; bnb: **3673** ; cg: **541** ; srd: **769**
bustabit-2019-2020-tiny-utxotargets-presplit,5.99375560,1973.09571429,386,232,8396,6768,0,2766,bnb: **3982** ; knapsack: **20** ; Total: **4002**,0.00010012,0.08821548,0.00902495091106,0.0158438074520,0.45938295,0.0000678757313830,0.00262480000,0.46200775000,1,23,1.24054373522,0.839436819857,79,2.27068557920,6.18709936996,knapsack: **1349** ; bnb: **3982** ; cg: **621** ; srd: **816**
bustabit-2019-2020-tiny-utxotargets-presplit,5.67306665,1915.19546667,1400,232,9089,7268,0,2940,bnb: **4306** ; knapsack: **22** ; Total: **4328**,0.00010012,0.08821548,0.00860443563946,0.0154816325121,0.49980810,0.0000687683131535,0.00952000000,0.50932810000,1,23,1.25055035773,0.841240229862,122,2.41373142543,7.14177439170,knapsack: **1437** ; bnb: **4306** ; cg: **666** ; srd: **859**
bustabit-2019-2020-tiny-utxotargets-presplit,5.30658471,1864.74237500,872,232,9839,7768,0,3169,bnb: **4571** ; knapsack: **28** ; Total: **4599**,0.00010012,0.08821548,0.00837416205743,0.0151729557514,0.52105057,0.0000670765409372,0.00592960000,0.52698017000,1,23,1.26660659114,0.869260887629,122,2.35929454171,6.91769756365,knapsack: **1591** ; bnb: **4571** ; cg: **692** ; srd: **914**
bustabit-2019-2020-tiny-utxotargets-presplit,5.02640560,1798.19635294,552,233,10381,8267,0,3366,bnb: **4872** ; knapsack: **29** ; Total: **4901**,0.00010012,0.08821548,0.00833996431373,0.0151275897452,0.56014568,0.0000677568259344,0.00375360000,0.56389928000,1,23,1.25571549534,0.847807653840,122,2.30107656949,6.71065272225,knapsack: **1695** ; bnb: **4872** ; cg: **729** ; srd: **971**
bustabit-2019-2020-tiny-utxotargets-presplit,4.72666667,1726.80211111,390,233,11054,8767,0,3555,bnb: **5183** ; knapsack: **29** ; Total: **5212**,0.00010012,0.08821548,0.00808507772433,0.0148914519392,0.59301728,0.0000676419847154,0.00265200000,0.59566928000,1,23,1.26086460591,0.844139561967,122,2.28276491388,6.61752960905,knapsack: **1810** ; bnb: **5183** ; cg: **764** ; srd: **1010**
bustabit-2019-2020-tiny-utxotargets-presplit,4.43335786,1661.17684211,582,234,11868,9266,0,3794,bnb: **5439** ; knapsack: **33** ; Total: **5472**,0.00010012,0.08821548,0.00764085614918,0.0145427633780,0.62380451,0.0000673218767537,0.00395760000,0.62776211000,1,26,1.28081156918,0.900040671684,122,2.32894452838,6.66959316384,knapsack: **1938** ; bnb: **5439** ; cg: **828** ; srd: **1061**
bustabit-2019-2020-tiny-utxotargets-presplit,4.14426158,1599.65370000,283,235,12619,9765,0,4034,bnb: **5697** ; knapsack: **34** ; Total: **5731**,0.00010012,0.08821548,0.00733299856718,0.0142082794835,0.67109472,0.0000687244976959,0.00192440000,0.67301912000,1,26,1.29226830517,0.943718655838,143,2.39825908858,7.10763339797,knapsack: **2052** ; bnb: **5697** ; cg: **910** ; srd: **1106**
bustabit-2019-2020-tiny-utxotargets-presplit,3.88310380,1563.43971429,625,235,13385,10265,0,4154,bnb: **6070** ; knapsack: **41** ; Total: **6111**,0.00010012,0.08821548,0.00715328026481,0.0140568828520,0.70377301,0.0000685604490989,0.00425000000,0.70802301000,1,26,1.30394544569,0.957987822119,143,2.34943984413,6.94150455668,knapsack: **2116** ; bnb: **6070** ; cg: **949** ; srd: **1130**
bustabit-2019-2020-tiny-utxotargets-presplit,3.55016604,1514.56090909,929,235,14214,10765,0,4374,bnb: **6347** ; knapsack: **44** ; Total: **6391**,0.00010012,0.08821548,0.00695573546639,0.0138392288948,0.73737785,0.0000684977101719,0.00631720000,0.74369505000,1,26,1.32039015327,0.986435989173,143,2.38718067812,7.12053305465,knapsack: **2245** ; bnb: **6347** ; cg: **987** ; srd: **1186**
bustabit-2019-2020-tiny-utxotargets-presplit,3.27397725,1478.71956522,486,235,14835,11265,0,4527,bnb: **6694** ; knapsack: **44** ; Total: **6738**,0.00010012,0.08821548,0.00683694460791,0.0137743027315,0.77312540,0.0000686307501110,0.00330480000,0.77643020000,1,26,1.31691078562,0.976036949281,143,2.38801597870,7.21765525788,knapsack: **2336** ; bnb: **6694** ; cg: **1013** ; srd: **1222**
bustabit-2019-2020-tiny-utxotargets-presplit,2.94756006,1447.75933333,504,236,15555,11764,0,4640,bnb: **7076** ; knapsack: **48** ; Total: **7124**,0.00010012,0.08821548,0.00682840335129,0.0136819914413,0.80636646,0.0000685452618157,0.00342720000,0.80979366000,1,26,1.32225433526,0.990876248812,143,2.34928595716,7.10031701707,knapsack: **2391** ; bnb: **7076** ; cg: **1048** ; srd: **1249**
bustabit-2019-2020-tiny-utxotargets-presplit,2.59361298,1405.93248000,722,236,16359,12264,0,4879,bnb: **7337** ; knapsack: **48** ; Total: **7385**,0.00010012,0.08821548,0.00674888013527,0.0135378370643,0.83943135,0.0000684467832681,0.00490960000,0.84434095000,1,26,1.33390410959,1.02036918803,143,2.37393998695,7.05019289568,knapsack: **2549** ; bnb: **7337** ; cg: **1070** ; srd: **1308**
bustabit-2019-2020-tiny-utxotargets-presplit,2.24000506,1365.88123077,292,236,17292,12764,0,5058,bnb: **7654** ; knapsack: **52** ; Total: **7706**,0.00010012,0.08821548,0.00662226080664,0.0133917497868,0.87798925,0.0000687863718270,0.00198560000,0.87997485000,1,26,1.35474772798,1.07202437112,150,2.42674710122,7.44606614300,knapsack: **2666** ; bnb: **7654** ; cg: **1096** ; srd: **1348**
bustabit-2019-2020-tiny-utxotargets-presplit,1.85632536,1345.63081481,546,236,18005,13264,0,5167,bnb: **8041** ; knapsack: **56** ; Total: **8097**,0.00010012,0.08821548,0.00663569107799,0.0132987114965,0.91680429,0.0000691197444210,0.00371280000,0.92051709000,1,26,1.35743365501,1.08134110165,150,2.38321773221,7.30905158760,knapsack: **2710** ; bnb: **8041** ; cg: **1144** ; srd: **1369**
bustabit-2019-2020-tiny-utxotargets-presplit,1.52633450,1309.16607143,338,236,18812,13764,0,5359,bnb: **8345** ; knapsack: **60** ; Total: **8405**,0.00010012,0.08821548,0.00648007567457,0.0131024931181,0.95019690,0.0000690349389712,0.00229840000,0.95249530000,1,26,1.36675385062,1.08809208451,150,2.37583551293,7.23763808096,knapsack: **2810** ; bnb: **8345** ; cg: **1183** ; srd: **1426**
bustabit-2019-2020-tiny-utxotargets-presplit,11.38715377,1282.62255172,1336,462,19131,14038,0,5487,bnb: **8491** ; knapsack: **60** ; Total: **8551**,0.00010012,0.08821548,0.00633494881903,0.0129827719264,0.97739383,0.0000696248632284,0.00908480000,0.98647863000,1,26,1.36280096880,1.08100540097,150,2.42869354609,7.65904538122,knapsack: **2887** ; bnb: **8491** ; cg: **1222** ; srd: **1438**
bustabit-2019-2020-tiny-utxotargets-presplit,11.05596482,1276.02046667,890,462,19814,14538,0,5612,bnb: **8851** ; knapsack: **75** ; Total: **8926**,0.00010012,0.08821548,0.00655205138453,0.0131806746871,1.00875975,0.0000693877940570,0.00605200000,1.01481175000,1,26,1.36291099188,1.07915013501,150,2.39379557023,7.54161835776,knapsack: **2934** ; bnb: **8851** ; cg: **1274** ; srd: **1479**
bustabit-2019-2020-tiny-utxotargets-presplit,10.75800975,1263.24362460,769,462,20534,14988,0,5847,bnb: **9061** ; knapsack: **80** ; Total: **9141**,0.00010012,0.08821548,0.00661826565760,0.0132504873458,1.03181417,0.0000688426854817,0.00522920000,1.03704337000,1,26,1.37002935682,1.08594498884,150,2.40105417667,7.48663212636,knapsack: **3057** ; bnb: **9061** ; cg: **1305** ; srd: **1565**
